kdcode,dt,close,open,high,low,turnover,volume,OT
000002.SZ,2021-01-04,-0.3997498190392902,-0.38596073720271457,-0.39736689389120206,-0.38986662445795606,1.371135085268603,1.009242273295459,-1.3653112136332706
000002.SZ,2021-01-05,-0.4046887017156928,-0.3990018546903964,-0.40959798884167625,-0.4000171673263186,0.7563078478413737,0.5498808539643285,-0.2759932587719728
000002.SZ,2021-01-06,-0.3963629263991247,-0.40709156253868295,-0.4037726347436879,-0.39873802591609253,0.8192270501625207,0.6019167455619668,0.87209672498946
000002.SZ,2021-01-07,-0.4004522893995976,-0.39383363550267253,-0.399429016011025,-0.39288740763431473,1.0131269120882496,0.6391010361259579,-0.36316139066665853
000002.SZ,2021-01-08,-0.39476204137508386,-0.39971420522459805,-0.4025555981826136,-0.3905744681555157,0.6652917045173696,0.5233811918905618,0.6560443048095558
000002.SZ,2021-01-11,-0.38533871663696595,-0.39428247587481413,-0.39275971650964936,-0.3846593562608895,1.071064180629381,0.7658548408800557,0.7112157583306619
000002.SZ,2021-01-12,-0.3931563845209217,-0.38427125815091745,-0.39608984144830633,-0.3828183977523102,0.6189045937722767,0.3495090084490749,-0.8615681590615878
000002.SZ,2021-01-13,-0.3910069960562877,-0.3929556371152282,-0.3997143395157617,-0.38624560261937957,0.3832251702356282,0.13350638293131187,0.19441883809670923
000002.SZ,2021-01-14,-0.3858350088258556,-0.3888473057583018,-0.3888841971293981,-0.3801394499686357,0.952865017410871,0.464384227318641,0.4602554184868714
000002.SZ,2021-01-15,-0.384391465566434,-0.3844625908200311,-0.38525026413953667,-0.3752723271254499,0.8662852379755557,0.39055884323292667,0.020933664598187587
000002.SZ,2021-01-18,-0.3764556289225162,-0.38087894916128273,-0.3810705745938853,-0.37824236625757846,1.3850813821525518,0.7056707456330409,0.9089855634222568
000002.SZ,2021-01-19,-0.3728398278625951,-0.3775797927539643,-0.37319847156940245,-0.373446188672563,2.0764458826352246,1.1847833506704752,0.47608150091501594
000002.SZ,2021-01-20,-0.3859898621254125,-0.3752575160743714,-0.38384241787490725,-0.37796800603138336,1.0140055550198046,0.6231213927445786,-1.2337875099869493
000002.SZ,2021-01-21,-0.395828365078024,-0.38936928754835165,-0.3951096389202592,-0.3863058413011961,0.5853823554236254,0.31635492547809163,-1.0466734713747616
