000002.SZ
0.056440845
0.088549376
0.100604355
0.09101126
0.07257189
0.07602899
0.057559
0.03645011
0.02847914
0.031643003
0.036566496
0.031107608
0.021248428
0.005957432
0.005158346
0.008017182
0.03149826
0.051287927
0.06334224
0.073171675
0.06540424
0.053071946
0.042830892
0.037476264
0.056470975
0.051759828
0.053526707
0.04442954
0.032995485
0.039586537
0.03139328
0.017356023
0.010913536
0.006553475
0.0027528927
-0.005710993
-0.007823892
-0.0101636015
-0.020170819
-0.00800037
-0.005109109
0.0075978898
0.043922916
0.04009097
0.0304845
0.021360364
0.007825576
-0.004655212
-0.0028333068
-0.0067156777
-0.013881464
-0.020572767
-0.02812045
-0.038112298
-0.036552966
-0.038808107
-0.04180318
-0.042761505
-0.037492864
-0.04158716
-0.04943411
-0.05522445
-0.05633296
-0.059841186
-0.05678422
-0.051431783
-0.043099463
-0.029266756
-0.024367068
-0.01508702
-0.016105585
-0.023708366
-0.03182649
-0.022636779
-0.020349767
-0.02214526
-0.02493997
-0.02165911
-0.02286382
-0.01962442
-0.008963242
-0.00130748
-0.0044872835
-0.01173256
-0.017454706
-0.025540974
-0.022265207
-0.019531544
-0.024395194
-0.02603516
-0.030952193
-0.032474734
-0.031458456
-0.02682963
-0.0329836
-0.04057084
-0.040757507
-0.024373323
-0.023483124
-0.013799515
-0.02191561
-0.026216667
-0.03137342
-0.030507736
-0.012383852
-0.011032905
-0.009131957
-0.005792305
-0.006914053
-0.012253642
-0.01328231
-0.023087222
-0.03419035
-0.041492328
-0.049507633
-0.05852866
-0.05898439
-0.05653947
-0.05089315
-0.045854375
-0.0485553
-0.04582829
-0.046952598
-0.046075344
-0.040012673
-0.03738843
-0.026549317
-0.026757322
-0.026026186
-0.029855289
-0.038125664
-0.042720623
-0.048419297
-0.04819992
-0.025382895
-0.016856886
-0.00500099
0.012534294
0.019615196
0.015398427
0.016243242
0.012481771
0.006359618
-0.0063030124
-0.013906803
-0.023111962
-0.031027786
-0.026823752
-0.013966665
-0.013073359
-0.019407663
-0.0050639734
-0.006826643
-0.007500455
-0.015747823
-0.01859241
-0.0022319667
0.0004537981
0.0065966304
0.03123175
0.045226805
0.0343055
0.032506615
0.031044988
0.025192415
0.011863874
-0.004962694
-0.013356864
-0.018794961
-0.02084406
-0.024765704
-0.030578263
-0.024373371
-0.025115848
-0.026741281
-0.022390142
-0.0057416074
-1.0699034e-05
0.0014279522
-0.0075132996
-0.017813891
-0.024877924
-0.024136484
-0.017020643
-0.013951305
-0.012244005
-0.013404619
-0.022750296
-0.029045582
-0.030024175
-0.010468356
-0.0135043785
-0.021152005
-0.023095459
-0.0029554442
-0.005202014
-0.0027390495
-0.009348743
-0.017880991
-0.026465382
-0.02976872
-0.024829961
-0.023051966
-0.023537006
-0.015212208
-0.016746573
-0.0019405857
0.0044034123
-0.0021974668
0.0039942265
0.016200138
0.029186385
0.022577032
0.01909798
0.017217658
0.022640975
0.018207349
0.01587118
0.01738394
0.043143626
0.046707515
0.034854475
0.015970323
0.0050700735
-0.0032858104
-0.011795245
-0.009709626
-0.005327441
-0.004597001
0.011941582
0.0152777545
0.016583372
0.010237364
0.0066016354
0.0014738366
0.0051207766
0.010799319
0.0016144142
-0.002763126
-0.0069920905
0.004473742
0.0076641794
