kdcode,dt,close,open,high,low,turnover,volume,OT
002180.SZ,2021-01-04,-0.36085001454059107,-0.3533955158175687,-0.36014981001070734,-0.3513013908973843,-0.7552992724109125,-0.6577788623353882,-0.491390587982122
002180.SZ,2021-01-05,-0.3554776892970062,-0.36047800200983476,-0.3602850004689135,-0.355216905463487,-0.7659869484945697,-0.6426748969616396,0.6677226056045847
002180.SZ,2021-01-06,-0.37047946633772844,-0.35104635722859,-0.35888709468116403,-0.36273899382286734,-0.7829151367982425,-0.6693116976314192,-1.661878577573427
002180.SZ,2021-01-07,-0.38635571061366153,-0.37199030598926897,-0.382358131634709,-0.38062619939362974,-0.7974239575892229,-0.65657394387704,-1.3853986696329728
002180.SZ,2021-01-08,-0.3887699456085849,-0.3876538257849533,-0.38946891635742037,-0.3817362414952729,-0.7732887211982704,-0.702899060189079,-0.24619431486793752
002180.SZ,2021-01-11,-0.3896958183603454,-0.3918821564307818,-0.3893124796507007,-0.383522979323777,-0.8045171289039644,-0.7010285841326196,-0.15522002707144497
002180.SZ,2021-01-12,-0.39498232944861883,-0.387908492521173,-0.3962682560863644,-0.3907437600516849,-0.7648709996264409,-0.6311372751881358,-0.5918699488952203
002180.SZ,2021-01-13,-0.39138119997701337,-0.3968663402070473,-0.40299737407934266,-0.39328282722220403,-0.772370450478965,-0.6205836519980671,0.33243616810758947
002180.SZ,2021-01-14,-0.3708696887033182,-0.3890443925780266,-0.37886502167619734,-0.3794218743611588,-0.6858017742708156,-0.5565117379571585,1.8276499362397465
002180.SZ,2021-01-15,-0.3804751397363692,-0.37450814265530225,-0.3819991663827629,-0.3727933312469688,-0.7348920742681397,-0.5921540655784563,-1.036754900174778
002180.SZ,2021-01-18,-0.3808703005582088,-0.3794235305804527,-0.3825731660469038,-0.3758865794800665,-0.7833639672918439,-0.6045078721572053,0.08671248556159566
002180.SZ,2021-01-19,-0.368817982667637,-0.3744747186237727,-0.37435754505090285,-0.3688833529183364,-0.654422515271389,-0.5475810152292321,1.3621693212959076
002180.SZ,2021-01-20,-0.3523792478367954,-0.38235931576127513,-0.3511665075920297,-0.3863067923670837,-0.2760530359829485,-0.25002951218473923,1.7394372966139913
002180.SZ,2021-01-21,-0.35613747139084373,-0.3499311914161936,-0.3421573190383162,-0.3455446760105615,-0.49728262580938937,-0.42775599625945004,-0.2980851431556727
002180.SZ,2021-01-22,-0.34612182878957226,-0.3565466360785475,-0.3504800314020071,-0.35474829058255625,-0.5675136742784712,-0.5126710069970798,0.9234487623530834
002180.SZ,2021-01-25,-0.3501155484975458,-0.3526160941371158,-0.35400776277483653,-0.3444198507890985,-0.663676100032995,-0.6342853613065418,-0.3738053322621243
002180.SZ,2021-01-26,-0.3468307083871918,-0.3488375806457024,-0.35155289105107534,-0.3407550933495209,-0.7345494844741385,-0.6566362680141092,0.39827421987390804
002180.SZ,2021-01-27,-0.3571477162856735,-0.3462200941547785,-0.3514885176539094,-0.34590760424847206,-0.6831697490725095,-0.614992549692037,-1.0176637447733496
002180.SZ,2021-01-28,-0.36272498529257663,-0.35243510192376165,-0.3575193601294415,-0.35967652078043744,-0.6678331482287186,-0.6220135349389683,-0.7148917292557705
002180.SZ,2021-01-29,-0.3656222096649357,-0.3610594023989601,-0.36543391941508013,-0.3601076434063124,-0.6678267435534997,-0.6087776354494325,-0.5220377839040877
002180.SZ,2021-02-01,-0.36978505667966527,-0.3666124511510602,-0.3656116107678786,-0.3608218694312259,-0.7823068586510648,-0.6889273356278822,-0.4823070015054619
002180.SZ,2021-02-02,-0.36087821091098427,-0.3701257934086947,-0.3639493820195471,-0.366061721916166,-0.7299932261469618,-0.6747004766563407,0.9746653322444176
002180.SZ,2021-02-03,-0.368257261593097,-0.3634963848983926,-0.36569200537234337,-0.36586366947359844,-0.7341399427745402,-0.6252239631588328,-1.1707014288192734
002180.SZ,2021-02-04,-0.36798438906101755,-0.3665452052807374,-0.3713462968041976,-0.37255959580641645,-0.7424360821720383,-0.6575526672561595,0.03522596127703875
002180.SZ,2021-02-05,-0.3605415171908158,-0.36639047694735477,-0.36973675588274474,-0.3626491629030407,-0.7439002054672512,-0.6104032416798654,0.5063000391557102
002180.SZ,2021-02-08,-0.366373740657998,-0.36142704500353673,-0.3708627833260987,-0.3535780285878981,-0.8654032843986668,-0.7548155569404973,-0.49734315990972233
002180.SZ,2021-02-09,-0.3734876617505052,-0.36695019766528203,-0.37806150780418496,-0.3621833958772316,-0.876482302341081,-0.7535830532252424,-0.8056230199225419
002180.SZ,2021-02-10,-0.38100242399059886,-0.3608232964057381,-0.36803521555477214,-0.3805956388919344,-0.6362651325977561,-0.544790170609086,-1.053385059173049
002180.SZ,2021-02-18,-0.3863024636794572,-0.3880363317905778,-0.3869029591576384,-0.3800244556560885,-0.7656298207429904,-0.6521670477929035,-0.5006587234902944
002180.SZ,2021-02-19,-0.3836307098997668,-0.38506428031378603,-0.3858968385286746,-0.375817660193945,-0.7767766537370148,-0.6473592622121819,0.006729645725033545
002180.SZ,2021-02-22,-0.3457048700092156,-0.3814473178591781,-0.36119313313751766,-0.3731442489054934,-0.6587370198477444,-0.5178229769964251,2.709449855171914
002180.SZ,2021-02-23,-0.3550407586206585,-0.33958146162154035,-0.3497562877436308,-0.3496998328085459,-0.6994773208176099,-0.5102296791443283,-1.0894745232997887
002180.SZ,2021-02-24,-0.34329354536462103,-0.3544113947854106,-0.34740896425953455,-0.3427203342253965,-0.671838850290189,-0.5484408143672506,1.1892979550574032
002180.SZ,2021-02-25,-0.34934771872538684,-0.3463544975370177,-0.3497489104985902,-0.3450777539983255,-0.7986370217361126,-0.571141291893206,-0.7808104363419204
002180.SZ,2021-02-26,-0.3404594019965152,-0.3471538168199924,-0.3417592336007431,-0.34084445599711277,-0.7862634423026013,-0.6049418148849098,0.9156307834257539
002180.SZ,2021-03-01,-0.34247814649839675,-0.3416386536679026,-0.34231684678902463,-0.33664710555975785,-0.7927456261612845,-0.6142066230059089,-0.1275181234876381
002180.SZ,2021-03-02,-0.3469349042408324,-0.3436237529108361,-0.3479331421633521,-0.34227078378662595,-0.8247513893433884,-0.575123990985373,-0.24883898262195317
002180.SZ,2021-03-03,-0.3412205483214444,-0.3445258849299868,-0.3370919342349549,-0.3384179465866549,-0.7527537537201762,-0.5440622993093182,0.37105767309281035
002180.SZ,2021-03-04,-0.3262900694749219,-0.3384195809300111,-0.33557335883797906,-0.3250231163189478,-0.7505757554230715,-0.560299655050836,0.9882022330587766
002180.SZ,2021-03-05,-0.3279776201779848,-0.3223915034701155,-0.328740266754661,-0.32090331713671866,-0.8022006127546077,-0.5847406730658778,-0.20014762713783005
002180.SZ,2021-03-08,-0.30024326166287457,-0.33040172635648635,-0.32090677209092683,-0.3087573773029852,-0.7229982039842623,-0.5511155508137264,1.6802268016126103
002180.SZ,2021-03-09,-0.302022534342556,-0.29950233258137104,-0.30437841459895476,-0.29728233202656007,-0.7764068625554569,-0.6152602078941397,-0.41557803089255263
002180.SZ,2021-03-10,-0.30863616595710947,-0.3072139212114736,-0.3098712182578932,-0.3026851766885413,-0.800951161206596,-0.620952839512052,-0.41836121490400857
002180.SZ,2021-03-11,-0.3215108369375247,-0.3096743754511892,-0.31878015381852054,-0.32497064686344196,-0.7127745555436763,-0.5320516555514386,-1.4529946748307807
002180.SZ,2021-03-12,-0.33569206532580825,-0.32726099186148805,-0.33246088407563107,-0.329091124466557,-0.7689203904181611,-0.5857230601160229,-1.6863660016922803
002180.SZ,2021-03-15,-0.3318928699341825,-0.3321640646080672,-0.3348935763667507,-0.32960164097868583,-0.8291875014134369,-0.6072562874343522,0.08999549120670813
002180.SZ,2021-03-16,-0.3334481908944756,-0.33402531736591257,-0.33522404746550444,-0.33378627780493,-0.8169544215929956,-0.6404564888920368,-0.3007098560073788
002180.SZ,2021-03-17,-0.33087554496489624,-0.31596035931203537,-0.32300295647555766,-0.3198026976706793,-0.628336524386438,-0.5513655629865971,0.6691613698008131
002180.SZ,2021-03-18,-0.3372890509702125,-0.33605442151266335,-0.3396126065665249,-0.33669741478378584,-0.7133218599142989,-0.6135776940482071,-0.8026099043409751
002180.SZ,2021-03-19,-0.3329101013409942,-0.3366963692923391,-0.33891683778580833,-0.33082094668657297,-0.8158026075045557,-0.6801214201582456,0.4916529379245684
002180.SZ,2021-03-22,-0.33419233450564634,-0.3330800395704649,-0.3390620049515829,-0.33223521654706806,-0.817148836725758,-0.6252667012525721,-0.15087572949280798
002180.SZ,2021-03-23,-0.3320406053586469,-0.3342498651641443,-0.3323804546233078,-0.3303153710265492,-0.7944937853487346,-0.6088504049814826,0.37622873638992427
002180.SZ,2021-03-24,-0.33316570458702166,-0.3324783863644306,-0.33695349133604735,-0.33263729684860754,-0.8100086995978367,-0.6659429972520421,-0.30227414166456484
002180.SZ,2021-03-25,-0.3321738254884145,-0.33055342072260047,-0.336549956352969,-0.3276924707455249,-0.8407946611646703,-0.6396338964860601,0.1257119128648472
002180.SZ,2021-03-26,-0.33864122094702814,-0.3331369723021285,-0.34071691237178936,-0.3328371471656633,-0.8063496611851724,-0.686682227615532,-0.5566046091628927
002180.SZ,2021-03-29,-0.3428225848968633,-0.33680839362762893,-0.3430965470478316,-0.3399792666617284,-0.8420273444305909,-0.6754364154829926,-0.5611479870920986
002180.SZ,2021-03-30,-0.3502264157244122,-0.34568445436831513,-0.3524608848181562,-0.3425623814396643,-0.8501839159982516,-0.6780036481653094,-0.893924587902358
002180.SZ,2021-03-31,-0.35302642392936173,-0.3501490188719525,-0.35257759076202494,-0.3476069381632675,-0.8263282961193349,-0.6339069520686694,-0.32936363993143525
002180.SZ,2021-04-01,-0.3666161674154004,-0.3530878932091485,-0.35891611193627504,-0.3601430072775926,-0.7432244565438021,-0.5818543543650309,-1.7902767898034724
002180.SZ,2021-04-02,-0.3584247140356308,-0.36783356671694983,-0.3613051075866531,-0.36440530477639976,-0.7056073217052972,-0.588301510878064,1.133989091290153
002180.SZ,2021-04-06,-0.35835401143444345,-0.3567721475466371,-0.35955663467998483,-0.355128735665355,-0.7681337610829768,-0.6598467147288979,0.05834191589789444
002180.SZ,2021-04-07,-0.3620435249196087,-0.36088433053849844,-0.36256678582207263,-0.3611428311731259,-0.7731499332120646,-0.5772530230896356,-0.6674692733057959
002180.SZ,2021-04-08,-0.3599382112521832,-0.3605919189731106,-0.36074415682620925,-0.35923659048713835,-0.8214690641712927,-0.5524291577701061,0.3378428184162569
002180.SZ,2021-04-09,-0.3601338348160342,-0.36167020258210963,-0.36437452054350644,-0.3588088055126266,-0.819331769887536,-0.5781370078262575,-0.15701683227492141
002180.SZ,2021-04-12,-0.3549089584351254,-0.35917058393628704,-0.3622051581807101,-0.3544307668000532,-0.7685316301242497,-0.5644030472631054,0.3658428090384613
002180.SZ,2021-04-13,-0.3512088835402628,-0.3542014718958604,-0.3566334160752165,-0.3516413177644058,-0.76430537959994,-0.5806063449059335,0.7620696141225983
