kdcode,dt,close,open,high,low,turnover,volume,OT
600893.SH,2021-01-04,0.1331929983460998,0.09575703663869306,0.11788181168950945,0.09621813579608432,1.4450701387255969,0.038029398645256444,2.0764864719585265
600893.SH,2021-01-05,0.13771070892296663,0.137770774078574,0.15676178898577042,0.1327987676068598,1.5827849724089063,0.03690846257071332,0.4611321035844279
600893.SH,2021-01-06,0.15204161598303795,0.12880508448241154,0.17288729884169096,0.13769223018061502,1.737123019896511,0.0701944518425928,0.4372518846154795
600893.SH,2021-01-07,0.22210116820440604,0.1521926169700102,0.21097494032327083,0.16119210140638857,2.3937423379115152,0.18596061805351344,2.529168602270328
600893.SH,2021-01-08,0.2205843949878727,0.21447456544128374,0.2170498265838489,0.20011186717328547,2.019439368310871,0.191489945016934,-0.4845547918033853
600893.SH,2021-01-11,0.16719645090016402,0.2515726249926067,0.2336112725183473,0.17786613931350348,2.406320910439203,0.2648978461281857,-1.3590834936797855
600893.SH,2021-01-12,0.21119009048885704,0.1740836898405332,0.2154583139764186,0.1885681155507696,2.2257885299809383,0.1811388581883297,1.81878884342473
600893.SH,2021-01-13,0.2583588383151548,0.2230140900464991,0.2591974459479395,0.22108563076029966,2.198233348619135,0.08381413728883484,1.2007869118224137
600893.SH,2021-01-14,0.18144553041116057,0.23404023363315818,0.22005615812045873,0.19892358858935896,2.8297870630228585,0.28854170027998166,-2.527341496090709
600893.SH,2021-01-15,0.1420904985549777,0.16782389505974746,0.16205196578913023,0.13061092571935048,2.5068895627354055,0.26419438694892955,-1.436995523751301
600893.SH,2021-01-18,0.1409131375684226,0.14508353202841265,0.13601026712429065,0.15856967774152744,1.4326496756929934,-0.048524507276559437,0.05445285768906531
600893.SH,2021-01-19,0.1457453565167277,0.12456368198982054,0.14464625717676677,0.13139624262123598,1.400547009460744,-0.03368659159008012,-0.17820105223526428
600893.SH,2021-01-20,0.174565203010302,0.14116252163936935,0.1710904633941691,0.1389714148268433,2.5122070569777937,0.34956155001383243,1.6766384468939282
600893.SH,2021-01-21,0.18425177388751487,0.15982279883491587,0.19623984475230388,0.16406925337863354,1.9558101537307333,0.1228185896418501,0.5613696084144346
600893.SH,2021-01-22,0.19914497304203976,0.1807326569947179,0.1896439107250759,0.1949189383856671,1.6766839832999405,0.05419352764039465,0.9106243130352745
600893.SH,2021-01-25,0.1730616207241137,0.21615242298477616,0.2146720723134584,0.18554646359089455,2.25900708944458,0.3844125840354502,-0.4605461946676419
600893.SH,2021-01-26,0.1068500742719944,0.15747738381544624,0.1497880226046387,0.11965666774766658,3.150696757705945,0.7346956058989116,-2.6067018832012274
600893.SH,2021-01-27,0.08583279764485927,0.0880076256754944,0.08346320032884,0.08705966618210076,2.1188959055438072,0.3692127660773054,-1.212058718656368
600893.SH,2021-01-28,0.07484831632726921,0.08106822573288935,0.08048693346234163,0.0730281399225383,1.5945849905893208,0.1718481564724789,-0.6264507778775812
600893.SH,2021-01-29,0.04173514618830697,0.07618631011854915,0.058836124124563585,0.02831819392156435,1.5782081570884972,0.2038098366437222,-1.2495349829753024
600893.SH,2021-02-01,0.03710914960591986,0.04806745510987135,0.03424946806083706,0.046970331193411034,0.7158380710705856,-0.1738277343997522,-0.20000534149754393
600893.SH,2021-02-02,0.03392066628771283,0.03642813825038129,0.03280136738564894,0.026350933060067132,1.213261207823508,0.10566169441459967,0.1688921021435421
600893.SH,2021-02-03,0.006696066763241946,0.03507295227487087,0.017458959092100143,0.01471246359834561,0.6081425272365764,-0.13212352275206612,-1.0301948581120401
600893.SH,2021-02-04,-0.004827630173385019,-0.005033592272570375,0.003614427870182028,0.010127108711018866,0.40987931786311776,-0.23337175005962832,-0.4590369368353868
600893.SH,2021-02-05,-0.019361746238839368,0.008476255735852981,-0.002808968302673886,-0.006620369380101255,0.3376456940937362,-0.2635225576417454,-0.5166020477333162
600893.SH,2021-02-08,-0.012474636886083293,-0.014582988732378267,-0.019993538624397133,-0.008526340783223035,0.524512816166368,-0.1839914817354121,0.4538514240623254
600893.SH,2021-02-09,0.03524129235037971,-0.013385495749569438,0.026244435894221246,-0.003591962161704616,1.2963282751517593,0.08470560121257537,2.6724290884332214
600893.SH,2021-02-10,0.038082203605707736,0.05117915781100469,0.03093166983598431,0.026454574225610022,1.4509730817783226,0.15953273769603366,0.44690714485111155
600893.SH,2021-02-18,0.030607822231064417,0.03446688237038083,0.0321536279295196,0.03924219543256559,0.9574867537383787,-0.06763544124200636,-0.804134187794345
600893.SH,2021-02-19,0.04236870941226074,0.029175410437219426,0.035822161545739695,0.05000501741763511,0.30250008282212915,-0.34946586502304333,0.06811588703475648
600893.SH,2021-02-22,0.01416648119950564,0.04233512472065057,0.03325759984422508,0.01289843664953155,0.8575811965754516,-0.18718649560233866,-1.5915256903776236
600893.SH,2021-02-23,0.04709731771221613,0.009756983772460677,0.045774407343325545,0.01200380560476971,1.057572070251274,-0.1362797830430227,1.653326808016527
600893.SH,2021-02-24,0.0911115016724534,0.05964513569698864,0.060947974329385354,0.0737392762917956,0.7470936923982304,-0.14546270580774845,1.4549309381890025
600893.SH,2021-02-25,0.12649791701685267,0.08259731289215308,0.11613268481163132,0.0890807785594208,1.6835019457842268,-0.02971953783641353,1.318679199954495
600893.SH,2021-02-26,0.09609610543108045,0.1214044542721798,0.12908734903636446,0.10396854247139899,1.1641752207788474,-0.09566188543621197,-1.6045382124139171
600893.SH,2021-03-01,0.11411888643472812,0.09135887451912046,0.10223863076375538,0.08403270165007436,0.8095521530524726,-0.1675547682066012,0.9552754129826792
600893.SH,2021-03-02,0.1682371810361531,0.11363022825374787,0.1469157242074888,0.12597799110938063,1.9585601262285974,0.10270517101190614,2.4024616648403674
