kdcode,dt,close,open,high,low,turnover,volume,OT
002050.SZ,2021-01-04,-0.3651896976341168,-0.3653342254181066,-0.37018018469883546,-0.3628677637651967,-0.07024155658859808,-0.10315125870822826,2.0795754280571837
002050.SZ,2021-01-05,-0.36562374876070214,-0.3553863860237512,-0.36574465964109887,-0.3572815381900453,0.2501860788741236,0.1473419036139434,0.1749131311973418
002050.SZ,2021-01-06,-0.37113197729660047,-0.36691339000004114,-0.3720201262505177,-0.3692248913813935,-0.17827214865570162,-0.16542091482332769,-0.7071541609419679
002050.SZ,2021-01-07,-0.37535417087898854,-0.37126900339393804,-0.37823717555037106,-0.36938315310712194,-0.40132355612692794,-0.3583447427286106,-0.3394232940737547
002050.SZ,2021-01-08,-0.384316811543761,-0.37955262269539575,-0.3798646166029761,-0.3779852338183934,-0.33301699920962546,-0.2930076383068908,-0.9187760094199173
002050.SZ,2021-01-11,-0.39010521656335156,-0.38164493634733987,-0.3869888103799112,-0.3875856456702612,-0.2719617123927243,-0.2247729614928586,-0.5469369283915148
002050.SZ,2021-01-12,-0.38850652303904937,-0.3888338196853255,-0.3910950930584193,-0.3844539394389219,-0.38596738920738327,-0.32669591311911744,0.17706458994049798
002050.SZ,2021-01-13,-0.3972405920925436,-0.38956727845933414,-0.3931178596794882,-0.3949441097399706,-0.3636820136894971,-0.3132392778120061,-0.8016359113314594
002050.SZ,2021-01-14,-0.3953390642007687,-0.3966538386550802,-0.40110891136672483,-0.3968047164843716,-0.37544300460032615,-0.31606563698013085,0.181107073815766
002050.SZ,2021-01-15,-0.39382724688215237,-0.39649010548711755,-0.3980550795957174,-0.39644095716026717,-0.4266551835205546,-0.35892241211111814,0.026138410906076298
002050.SZ,2021-01-18,-0.3974349874023488,-0.3987323699544681,-0.3976883210463042,-0.3952904300101742,-0.3660627010884144,-0.29925457853588117,-0.2396031740334746
002050.SZ,2021-01-19,-0.4108923756996397,-0.3952646274070791,-0.40228689809043855,-0.40674542322350077,-0.17668501039437348,-0.13939894907553868,-1.3014091365595208
002050.SZ,2021-01-20,-0.40587815341804695,-0.4088773778854868,-0.40973023194479835,-0.4043454640566093,-0.3734976048243819,-0.28272812585295487,0.5740007376718038
002050.SZ,2021-01-21,-0.4081388197587084,-0.4063615192965254,-0.41177979982460156,-0.4057623794025918,-0.44913665920624907,-0.3409791599908606,-0.2008653882800806
002050.SZ,2021-01-22,-0.4038905266734161,-0.41025508662704824,-0.410237740196709,-0.4076627173451634,-0.42699707190283875,-0.33322204054899235,0.41164571597133137
002050.SZ,2021-01-25,-0.4132215006317321,-0.3994828299310785,-0.40469218302987864,-0.4071736311690172,-0.2039159913651429,-0.06678715730772619,-1.147823281727853
002050.SZ,2021-01-26,-0.42211350002275544,-0.4116527964451346,-0.41865354976044383,-0.4182321750883339,-0.42599562619197284,-0.30117712892724274,-0.6315680029080619
002050.SZ,2021-01-27,-0.4198058444791605,-0.4206081224019447,-0.4201759834281153,-0.4192071748909972,-0.46797950775667657,-0.3630026051365057,0.4726780132096029
002050.SZ,2021-01-28,-0.420121699333527,-0.4185424748463746,-0.4247827270696666,-0.417363562610991,-0.5204863394288082,-0.43818315463074015,-0.1915931725911705
002050.SZ,2021-01-29,-0.4220309994802456,-0.42116642643622143,-0.4192342337945484,-0.4186148006588807,-0.4983180756989108,-0.4150895128689514,-0.6387264492460158
002050.SZ,2021-02-01,-0.41464363806233057,-0.42080266864008975,-0.40748917762912024,-0.41747068073526106,-0.2472316108445502,-0.1726625905563891,0.6553173586016473
