kdcode,dt,close,open,high,low,turnover,volume,OT
300408.SZ,2021-01-04,-0.23718537946079665,-0.21522534570630636,-0.23518448928638255,-0.24391075864317957,-0.1413650837204524,-0.3200156585966629,-0.6981849456417997
300408.SZ,2021-01-05,-0.25584438903785245,-0.2383591892294373,-0.25623338010519064,-0.24634528173888898,-0.30711147482384776,-0.40232079115895575,-0.9040254616433409
300408.SZ,2021-01-06,-0.261277671634543,-0.2574223394728469,-0.2635392931039229,-0.25425484476530263,-0.5215087840560109,-0.539587101864651,-0.5751070025367844
300408.SZ,2021-01-07,-0.25722675353719343,-0.259809449660178,-0.26471583079265165,-0.2561095339391101,-0.4024690438095485,-0.4624849875473422,0.33095361723009004
300408.SZ,2021-01-08,-0.2565953330366966,-0.2574214089133515,-0.25394950661453825,-0.24790466729369123,-0.18413385418963302,-0.33408426465256735,-0.14021917325453256
300408.SZ,2021-01-11,-0.2789170640088858,-0.2651153696630258,-0.26040491288709794,-0.26964608057011125,-0.1671373810390594,-0.30430133172373347,-1.2800223001264905
300408.SZ,2021-01-12,-0.25739759335532864,-0.2812532514084479,-0.2609087475933357,-0.275622163407191,-0.07877334864147445,-0.2502694717414656,1.7946961799535934
300408.SZ,2021-01-13,-0.23979309530632162,-0.25949624751841316,-0.2468684454667312,-0.24790177264859908,-0.11170625920687226,-0.3072763758283857,1.0000373601349646
300408.SZ,2021-01-14,-0.21679177798360028,-0.22331829662719363,-0.22488030568541675,-0.21682877445786686,0.009309065185799515,-0.270441360859503,1.2500004877846318
300408.SZ,2021-01-15,-0.21839270480809073,-0.22213693840112483,-0.2250244655852261,-0.21450307121218273,-0.30190664032616427,-0.4152153986726516,-0.15939793769056154
300408.SZ,2021-01-18,-0.2039376590376821,-0.2141542248075556,-0.21132077443500397,-0.21433221915883552,-0.20511973651439208,-0.3658858262774888,1.0567372873968923
300408.SZ,2021-01-19,-0.20613404283901082,-0.20596954929886477,-0.19925917651179062,-0.20549149273656134,-0.19545335336105477,-0.38265480929827467,-0.3082526853482688
300408.SZ,2021-01-20,-0.2075108353427341,-0.2121417630335903,-0.21115601318360475,-0.2120730485533917,-0.43887072811080974,-0.4870281290852323,0.22681834700660086
300408.SZ,2021-01-21,-0.20942751060898812,-0.21149566630134634,-0.21089583706496262,-0.2084826145693957,-0.4232470826471689,-0.46725729194111476,-0.020424330169031585
300408.SZ,2021-01-22,-0.22318668136148814,-0.2136448004941808,-0.2212762765202534,-0.22058000714636994,-0.12673565095259393,-0.32439877741688206,-0.5573011446799788
300408.SZ,2021-01-25,-0.2083805471492014,-0.22231291165076175,-0.2147558953748996,-0.2174333111705645,-0.07771653993467172,-0.2727720820061702,1.1401827968847082
300408.SZ,2021-01-26,-0.22046461344594112,-0.204561266644178,-0.21299801105949012,-0.2134366014894801,-0.33442310573406336,-0.43847867806571367,-0.8440640941974197
300408.SZ,2021-01-27,-0.21652456473907525,-0.21051719567332267,-0.21779344063815617,-0.20869800994144438,-0.38028398142615394,-0.4780514008927406,0.18802389993854163
300408.SZ,2021-01-28,-0.21952484774525713,-0.21845699488728934,-0.224749847835176,-0.2174331332480111,-0.4181360476410026,-0.515773726277446,-0.35644101088001223
300408.SZ,2021-01-29,-0.2219022531227148,-0.21292933776654693,-0.2120130502693651,-0.2158789950664566,-0.22334642076877315,-0.38673103160794975,-0.12765329979278958
300408.SZ,2021-02-01,-0.20041856920775267,-0.21871601063463542,-0.2052721539729067,-0.20933353696051643,-0.06702434811902548,-0.32329965902215374,1.2972522699869686
300408.SZ,2021-02-02,-0.20594702599265316,-0.1982861918262823,-0.20689618541293214,-0.195810960809032,-0.27691171389709296,-0.4300904245879879,-0.15690529366524814
300408.SZ,2021-02-03,-0.18486165322119327,-0.2004384547887888,-0.18509168886012212,-0.19117099393529122,0.011427124119081929,-0.2463964567186985,1.363592953884065
300408.SZ,2021-02-04,-0.20079797767357815,-0.1831154021615402,-0.19344245263728344,-0.1937127383333868,-0.3539535575307121,-0.4716070554593696,-1.037246802636913
300408.SZ,2021-02-05,-0.2105629154679173,-0.19821730875281354,-0.20854860336756176,-0.2056290457032278,-0.39417962735426487,-0.45963718191831904,-0.5872648258134291
300408.SZ,2021-02-08,-0.18976696367172377,-0.21163016652594258,-0.1977320835475029,-0.20590067229636003,-0.3071502702181569,-0.44104736335123124,1.4923524983352214
300408.SZ,2021-02-09,-0.20198497597146522,-0.19047272054277795,-0.20037579233103886,-0.19088122395957982,-0.297568361505963,-0.43463939166878707,-0.8299353157254576
300408.SZ,2021-02-10,-0.20011497268407905,-0.20070082613945656,-0.2032748227785712,-0.1984098749351378,-0.4123503655908812,-0.49092610247293755,0.3223244055770857
300408.SZ,2021-02-18,-0.20003511888749356,-0.19794476513108222,-0.20552740774218184,-0.1963057253381558,-0.45494826610172573,-0.5218810418036163,-0.3746396725884959
300408.SZ,2021-02-19,-0.20410021654346447,-0.1996729855061102,-0.20456963834866504,-0.19867827262606497,-0.5514475929270057,-0.5741996159035655,-0.6224339078865928
300408.SZ,2021-02-22,-0.20500803255982436,-0.20858958426732777,-0.21037782505257155,-0.20084152781101927,-0.5330680679906328,-0.518669797234462,-0.5421086395739486
300408.SZ,2021-02-23,-0.20349705145545494,-0.19799693121908798,-0.2049571936187902,-0.19652662260780626,-0.5175610479902498,-0.4812529312304012,0.045217743137465426
300408.SZ,2021-02-24,-0.2014972741941652,-0.19846381358398268,-0.20367464860057521,-0.19917258429269544,-0.48907481146767784,-0.4926244659083134,-0.07149565986471411
300408.SZ,2021-02-25,-0.20888288402771873,-0.20279249944408254,-0.207083945225143,-0.20236462011098258,-0.5893397504058919,-0.5101930231107854,-0.7323232605329739
300408.SZ,2021-02-26,-0.2158030279277144,-0.2013167781761832,-0.20926900790361108,-0.2094191134469407,-0.4465987045456075,-0.46705637540167905,-0.6640208812365447
300408.SZ,2021-03-01,-0.21739801800235722,-0.2157752333230896,-0.21984677125205027,-0.2139042778983099,-0.41420003616055245,-0.44823351604919165,-0.02778370904890874
